DateTime,LocationID,ForecastTime,VendorID,Value,Units
2020-10-19T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T18,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T00,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T06,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T12,BNDN5,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-19T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-20T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-20T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-20T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-20T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-21T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-21T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-21T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-21T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-22T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-22T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-22T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-22T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-23T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-23T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-23T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-23T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-24T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-24T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-24T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-24T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-25T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-25T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-25T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-25T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-26T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-26T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-26T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-26T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-27T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-27T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-27T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-27T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-28T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-28T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-28T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-28T18,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-29T00,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-29T06,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-29T12,ARWN8,2020-10-19T00,TC+KHGMEC_lstm,4.00,CFS
2020-10-19T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-20T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-20T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-20T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-20T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-21T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-21T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-21T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-21T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-22T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-22T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-22T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-22T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-23T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-23T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-23T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-23T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-24T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-24T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-24T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-24T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-25T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-25T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-25T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-25T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-26T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-26T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-26T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-26T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-27T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-27T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-27T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-27T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-28T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-28T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-28T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-28T18,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-29T00,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-29T06,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-29T12,TCCC1,2020-10-19T00,TC+KHGMEC_lstm,22.01,CFS
2020-10-19T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-20T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-21T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-22T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-23T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-24T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-25T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-26T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-27T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-28T18,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T00,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T06,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-29T12,CARO2,2020-10-19T00,TC+KHGMEC_lstm,0.00,CFS
2020-10-19T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-20T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-20T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-20T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-20T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-21T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-21T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-21T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-21T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-22T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-22T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-22T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-22T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-23T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-23T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-23T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-23T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-24T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-24T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-24T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-24T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-25T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-25T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-25T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-25T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-26T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-26T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-26T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-26T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-27T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-27T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-27T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-27T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-28T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-28T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-28T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-28T18,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-29T00,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-29T06,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-29T12,ESSC2,2020-10-19T00,TC+KHGMEC_lstm,21.16,CFS
2020-10-19T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-20T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-20T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-20T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-20T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-21T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-21T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-21T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-21T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-22T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-22T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-22T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-22T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-23T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-23T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-23T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-23T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-24T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-24T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-24T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-24T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-25T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-25T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-25T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-25T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-26T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-26T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-26T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-26T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-27T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-27T06,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-27T12,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-27T18,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
2020-10-28T00,NFDC1,2020-10-19T00,TC+KHGMEC_lstm,36.79,CFS
