DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-05-22T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,19.10,CFS
2021-05-23T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,17.58,CFS
2021-05-23T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,17.99,CFS
2021-05-23T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,20.37,CFS
2021-05-23T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,20.53,CFS
2021-05-24T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,20.12,CFS
2021-05-24T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,20.76,CFS
2021-05-24T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,22.35,CFS
2021-05-24T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,24.35,CFS
2021-05-25T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,24.80,CFS
2021-05-25T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,22.40,CFS
2021-05-25T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,16.65,CFS
2021-05-25T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,14.59,CFS
2021-05-26T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm,10.16,CFS
2021-05-26T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 4.34,CFS
2021-05-26T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-26T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-27T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-27T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-27T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-27T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-28T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-28T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-28T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-28T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-29T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-29T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-29T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-29T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-30T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-30T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-30T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-30T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-31T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 1.69,CFS
2021-05-31T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.25,CFS
2021-05-31T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-31T18,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-06-01T00,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-06-01T06,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-06-01T12,BNDN5,2021-05-22T00,TC+KHGMEC_lstm, 0.00,CFS
2021-05-22T18,ARWN8,2021-05-22T00,TC+KHGMEC_lstm, 3.98,CFS
2021-05-23T00,ARWN8,2021-05-22T00,TC+KHGMEC_lstm, 4.09,CFS
