DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-08-26T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,202.14,CFS
2021-08-27T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,202.14,CFS
2021-08-27T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,223.86,CFS
2021-08-27T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,223.86,CFS
2021-08-27T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,223.86,CFS
2021-08-28T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,223.86,CFS
2021-08-28T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,239.45,CFS
2021-08-28T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,239.45,CFS
2021-08-28T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,239.45,CFS
2021-08-29T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,239.45,CFS
2021-08-29T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,211.02,CFS
2021-08-29T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,211.02,CFS
2021-08-29T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,211.02,CFS
2021-08-30T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,211.02,CFS
2021-08-30T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,297.43,CFS
2021-08-30T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,297.43,CFS
2021-08-30T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,297.43,CFS
2021-08-31T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,297.43,CFS
2021-08-31T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,183.09,CFS
2021-08-31T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,183.09,CFS
2021-08-31T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,183.09,CFS
2021-09-01T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,183.09,CFS
2021-09-01T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,112.30,CFS
2021-09-01T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,112.30,CFS
2021-09-01T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,112.30,CFS
2021-09-02T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,112.30,CFS
2021-09-02T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,349.48,CFS
2021-09-02T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,349.48,CFS
2021-09-02T18,BNDN5,2021-08-26T00,TC+KHGMEC_bc,349.48,CFS
2021-09-03T00,BNDN5,2021-08-26T00,TC+KHGMEC_bc,349.48,CFS
2021-09-03T06,BNDN5,2021-08-26T00,TC+KHGMEC_bc,428.07,CFS
2021-09-03T12,BNDN5,2021-08-26T00,TC+KHGMEC_bc,428.07,CFS
