DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-03-02T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-03T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-03T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-03T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-03T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-04T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-04T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.55,CFS
2021-03-04T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.26,CFS
2021-03-04T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.97,CFS
2021-03-05T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 2.72,CFS
2021-03-05T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 3.12,CFS
2021-03-05T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 3.30,CFS
2021-03-05T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 2.78,CFS
2021-03-06T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 3.03,CFS
2021-03-06T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 3.11,CFS
2021-03-06T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 3.00,CFS
2021-03-06T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.66,CFS
2021-03-07T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.35,CFS
2021-03-07T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.10,CFS
2021-03-07T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.99,CFS
2021-03-07T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.20,CFS
2021-03-08T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-08T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-08T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.78,CFS
2021-03-08T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 1.30,CFS
2021-03-09T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 2.24,CFS
2021-03-09T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 2.58,CFS
2021-03-09T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 2.07,CFS
2021-03-09T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.29,CFS
2021-03-10T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-10T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-10T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-10T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-11T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-11T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-11T12,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-11T18,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-12T00,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
2021-03-12T06,BNDN5,2021-03-02T00,TC+KHGMEC_lstm, 0.00,CFS
