DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-05-13T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-14T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-14T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-14T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-14T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-15T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-15T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-15T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-15T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-16T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-16T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-16T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-16T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-17T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-17T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-17T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-17T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-18T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-18T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-18T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-18T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-19T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 0.55,CFS
2021-05-19T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-19T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-19T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-20T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-20T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-20T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-20T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-21T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc, 5.73,CFS
2021-05-21T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc,75.81,CFS
2021-05-21T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc,75.81,CFS
2021-05-21T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc,75.81,CFS
2021-05-22T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc,75.81,CFS
2021-05-22T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.03,CFS
2021-05-22T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.03,CFS
2021-05-22T18,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.03,CFS
2021-05-23T00,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.03,CFS
2021-05-23T06,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.94,CFS
2021-05-23T12,BNDN5,2021-05-13T00,TC+KHGMEC_bc,76.94,CFS
2021-05-13T18,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.16,CFS
2021-05-14T00,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.16,CFS
2021-05-14T06,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.08,CFS
2021-05-14T12,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.08,CFS
2021-05-14T18,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.08,CFS
2021-05-15T00,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.08,CFS
2021-05-15T06,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.02,CFS
2021-05-15T12,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.02,CFS
2021-05-15T18,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.02,CFS
2021-05-16T00,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 3.02,CFS
2021-05-16T06,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.41,CFS
2021-05-16T12,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.41,CFS
2021-05-16T18,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.41,CFS
2021-05-17T00,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.41,CFS
2021-05-17T06,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.38,CFS
2021-05-17T12,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.38,CFS
2021-05-17T18,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.38,CFS
2021-05-18T00,ARWN8,2021-05-13T00,TC+KHGMEC_bc, 2.38,CFS
