DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-05-18T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-19T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-19T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-19T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-19T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-20T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-21T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-22T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-23T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-24T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-25T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-26T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-27T18,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-28T00,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-28T06,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-28T12,BNDN5,2021-05-18T00,TC+KHGMEC_raw, 2.21,CFS
2021-05-18T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-19T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-19T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-19T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-19T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-20T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-21T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-22T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-23T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-24T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-25T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-26T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-27T18,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T00,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T06,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-28T12,ARWN8,2021-05-18T00,TC+KHGMEC_raw, 0.00,CFS
2021-05-18T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,578.28,CFS
2021-05-19T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,578.28,CFS
2021-05-19T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,523.10,CFS
2021-05-19T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,523.10,CFS
2021-05-19T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,523.10,CFS
2021-05-20T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,523.10,CFS
2021-05-20T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,517.58,CFS
2021-05-20T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,517.58,CFS
2021-05-20T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,517.58,CFS
2021-05-21T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,517.58,CFS
2021-05-21T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,533.03,CFS
2021-05-21T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,533.03,CFS
2021-05-21T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,533.03,CFS
2021-05-22T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,533.03,CFS
2021-05-22T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,545.17,CFS
2021-05-22T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,545.17,CFS
2021-05-22T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,545.17,CFS
2021-05-23T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,545.17,CFS
2021-05-23T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-23T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-23T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-24T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-24T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-24T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-24T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-25T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-25T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,561.72,CFS
2021-05-25T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,561.72,CFS
2021-05-25T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,561.72,CFS
2021-05-26T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,561.72,CFS
2021-05-26T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-26T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-26T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-27T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-27T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,563.93,CFS
2021-05-27T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,563.93,CFS
2021-05-27T18,TCCC1,2021-05-18T00,TC+KHGMEC_raw,563.93,CFS
2021-05-28T00,TCCC1,2021-05-18T00,TC+KHGMEC_raw,563.93,CFS
2021-05-28T06,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-28T12,TCCC1,2021-05-18T00,TC+KHGMEC_raw,562.83,CFS
2021-05-18T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-19T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-19T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,27.59,CFS
2021-05-19T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,27.59,CFS
2021-05-19T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,27.59,CFS
2021-05-20T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,27.59,CFS
2021-05-20T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-20T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-20T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-21T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,26.49,CFS
2021-05-21T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,35.31,CFS
2021-05-21T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,35.31,CFS
2021-05-21T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,35.31,CFS
2021-05-22T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,35.31,CFS
2021-05-22T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,99.32,CFS
2021-05-22T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,99.32,CFS
2021-05-22T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,99.32,CFS
2021-05-23T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,99.32,CFS
2021-05-23T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,96.01,CFS
2021-05-23T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,96.01,CFS
2021-05-23T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,96.01,CFS
2021-05-24T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,96.01,CFS
2021-05-24T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,84.98,CFS
2021-05-24T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,84.98,CFS
2021-05-24T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,84.98,CFS
2021-05-25T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,84.98,CFS
2021-05-25T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,133.53,CFS
2021-05-25T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,133.53,CFS
2021-05-25T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,133.53,CFS
2021-05-26T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,133.53,CFS
2021-05-26T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,143.47,CFS
2021-05-26T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,143.47,CFS
2021-05-26T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,143.47,CFS
2021-05-27T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,143.47,CFS
2021-05-27T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,126.91,CFS
2021-05-27T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,126.91,CFS
2021-05-27T18,CARO2,2021-05-18T00,TC+KHGMEC_raw,126.91,CFS
2021-05-28T00,CARO2,2021-05-18T00,TC+KHGMEC_raw,126.91,CFS
2021-05-28T06,CARO2,2021-05-18T00,TC+KHGMEC_raw,235.06,CFS
2021-05-28T12,CARO2,2021-05-18T00,TC+KHGMEC_raw,235.06,CFS
2021-05-18T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,322.25,CFS
2021-05-19T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,322.25,CFS
2021-05-19T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,316.73,CFS
2021-05-19T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,316.73,CFS
2021-05-19T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,316.73,CFS
2021-05-20T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,316.73,CFS
2021-05-20T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,329.97,CFS
2021-05-20T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,329.97,CFS
2021-05-20T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,329.97,CFS
2021-05-21T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,329.97,CFS
2021-05-21T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,370.80,CFS
2021-05-21T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,370.80,CFS
2021-05-21T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,370.80,CFS
2021-05-22T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,370.80,CFS
2021-05-22T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,423.78,CFS
2021-05-22T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,423.78,CFS
2021-05-22T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,423.78,CFS
2021-05-23T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,423.78,CFS
2021-05-23T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,352.04,CFS
2021-05-23T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,352.04,CFS
2021-05-23T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,352.04,CFS
2021-05-24T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,352.04,CFS
2021-05-24T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,304.59,CFS
2021-05-24T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,304.59,CFS
2021-05-24T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,304.59,CFS
2021-05-25T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,304.59,CFS
2021-05-25T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,320.04,CFS
2021-05-25T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,320.04,CFS
2021-05-25T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,320.04,CFS
2021-05-26T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,320.04,CFS
2021-05-26T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,355.35,CFS
2021-05-26T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,355.35,CFS
2021-05-26T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,355.35,CFS
2021-05-27T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,355.35,CFS
2021-05-27T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,373.01,CFS
2021-05-27T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,373.01,CFS
2021-05-27T18,ESSC2,2021-05-18T00,TC+KHGMEC_raw,373.01,CFS
2021-05-28T00,ESSC2,2021-05-18T00,TC+KHGMEC_raw,373.01,CFS
2021-05-28T06,ESSC2,2021-05-18T00,TC+KHGMEC_raw,475.64,CFS
2021-05-28T12,ESSC2,2021-05-18T00,TC+KHGMEC_raw,475.64,CFS
2021-05-18T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,318.94,CFS
2021-05-19T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,318.94,CFS
2021-05-19T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,349.84,CFS
2021-05-19T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,349.84,CFS
2021-05-19T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,349.84,CFS
2021-05-20T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,349.84,CFS
2021-05-20T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,375.22,CFS
2021-05-20T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,375.22,CFS
2021-05-20T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,375.22,CFS
2021-05-21T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,375.22,CFS
2021-05-21T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,402.81,CFS
2021-05-21T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,402.81,CFS
2021-05-21T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,402.81,CFS
2021-05-22T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,402.81,CFS
2021-05-22T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,428.19,CFS
2021-05-22T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,428.19,CFS
2021-05-22T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,428.19,CFS
2021-05-23T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,428.19,CFS
2021-05-23T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,454.68,CFS
2021-05-23T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,454.68,CFS
2021-05-23T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,454.68,CFS
2021-05-24T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,454.68,CFS
2021-05-24T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,482.27,CFS
2021-05-24T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,482.27,CFS
2021-05-24T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,482.27,CFS
2021-05-25T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,482.27,CFS
2021-05-25T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,499.92,CFS
2021-05-25T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,499.92,CFS
2021-05-25T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,499.92,CFS
2021-05-26T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,499.92,CFS
2021-05-26T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,507.65,CFS
2021-05-26T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,507.65,CFS
2021-05-26T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,507.65,CFS
2021-05-27T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,507.65,CFS
2021-05-27T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,504.34,CFS
2021-05-27T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,504.34,CFS
2021-05-27T18,NFDC1,2021-05-18T00,TC+KHGMEC_raw,504.34,CFS
2021-05-28T00,NFDC1,2021-05-18T00,TC+KHGMEC_raw,504.34,CFS
2021-05-28T06,NFDC1,2021-05-18T00,TC+KHGMEC_raw,497.72,CFS
2021-05-28T12,NFDC1,2021-05-18T00,TC+KHGMEC_raw,497.72,CFS
2021-05-18T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1037.37,CFS
2021-05-19T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1037.37,CFS
2021-05-19T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1223.87,CFS
2021-05-19T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1223.87,CFS
2021-05-19T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1223.87,CFS
2021-05-20T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1223.87,CFS
2021-05-20T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1414.79,CFS
2021-05-20T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1414.79,CFS
2021-05-20T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1414.79,CFS
2021-05-21T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1414.79,CFS
2021-05-21T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1563.78,CFS
2021-05-21T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1563.78,CFS
2021-05-21T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1563.78,CFS
2021-05-22T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1563.78,CFS
2021-05-22T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1663.10,CFS
2021-05-22T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1663.10,CFS
2021-05-22T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1663.10,CFS
2021-05-23T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1663.10,CFS
2021-05-23T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1713.87,CFS
2021-05-23T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1713.87,CFS
2021-05-23T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1713.87,CFS
2021-05-24T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1713.87,CFS
2021-05-24T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1706.14,CFS
2021-05-24T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1706.14,CFS
2021-05-24T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1706.14,CFS
2021-05-25T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1706.14,CFS
2021-05-25T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1642.13,CFS
2021-05-25T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1642.13,CFS
2021-05-25T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1642.13,CFS
2021-05-26T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1642.13,CFS
2021-05-26T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1543.91,CFS
2021-05-26T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1543.91,CFS
2021-05-26T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1543.91,CFS
2021-05-27T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1543.91,CFS
2021-05-27T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1436.87,CFS
2021-05-27T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1436.87,CFS
2021-05-27T18,LABW4,2021-05-18T00,TC+KHGMEC_raw,1436.87,CFS
2021-05-28T00,LABW4,2021-05-18T00,TC+KHGMEC_raw,1436.87,CFS
2021-05-28T06,LABW4,2021-05-18T00,TC+KHGMEC_raw,1334.23,CFS
2021-05-28T12,LABW4,2021-05-18T00,TC+KHGMEC_raw,1334.23,CFS
2021-05-18T18,CLNK1,2021-05-18T00,TC+KHGMEC_raw, 4.41,CFS
2021-05-19T00,CLNK1,2021-05-18T00,TC+KHGMEC_raw, 4.41,CFS
