DateTime,LocationID,ForecastTime,VendorID,Value,Units
2021-08-14T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,378.43,CFS
2021-08-15T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,378.43,CFS
2021-08-15T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,248.37,CFS
2021-08-15T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,248.37,CFS
2021-08-15T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,248.37,CFS
2021-08-16T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,248.37,CFS
2021-08-16T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,156.66,CFS
2021-08-16T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,156.66,CFS
2021-08-16T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,156.66,CFS
2021-08-17T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,156.66,CFS
2021-08-17T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.93,CFS
2021-08-17T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.93,CFS
2021-08-17T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.93,CFS
2021-08-18T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.93,CFS
2021-08-18T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,60.99,CFS
2021-08-18T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,60.99,CFS
2021-08-18T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,60.99,CFS
2021-08-19T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,60.99,CFS
2021-08-19T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,83.96,CFS
2021-08-19T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,83.96,CFS
2021-08-19T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,83.96,CFS
2021-08-20T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,83.96,CFS
2021-08-20T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,64.85,CFS
2021-08-20T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,64.85,CFS
2021-08-20T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,64.85,CFS
2021-08-21T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,64.85,CFS
2021-08-21T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,18.67,CFS
2021-08-21T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,18.67,CFS
2021-08-21T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,18.67,CFS
2021-08-22T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,18.67,CFS
2021-08-22T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.11,CFS
2021-08-22T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.11,CFS
2021-08-22T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.11,CFS
2021-08-23T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,13.11,CFS
2021-08-23T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,36.76,CFS
2021-08-23T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,36.76,CFS
2021-08-23T18,BNDN5,2021-08-14T00,TC+KHGMEC_bc,36.76,CFS
2021-08-24T00,BNDN5,2021-08-14T00,TC+KHGMEC_bc,36.76,CFS
2021-08-24T06,BNDN5,2021-08-14T00,TC+KHGMEC_bc,88.92,CFS
2021-08-24T12,BNDN5,2021-08-14T00,TC+KHGMEC_bc,88.92,CFS
2021-08-14T18,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.04,CFS
2021-08-15T00,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.04,CFS
2021-08-15T06,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-15T12,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-15T18,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-16T00,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-16T06,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-16T12,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-16T18,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-17T00,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.01,CFS
2021-08-17T06,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.00,CFS
2021-08-17T12,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.00,CFS
2021-08-17T18,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.00,CFS
2021-08-18T00,ARWN8,2021-08-14T00,TC+KHGMEC_bc, 0.00,CFS
