DateTime,LocationID,ForecastTime,VendorID,Value,Units
2020-10-03T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.59,CFS
2020-10-04T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.59,CFS
2020-10-04T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-04T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-04T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-05T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-05T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-05T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-05T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-06T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.31,CFS
2020-10-06T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-06T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-06T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-07T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-07T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-07T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-07T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-08T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 3.03,CFS
2020-10-08T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-08T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-08T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-09T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-09T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-09T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-09T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-10T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.76,CFS
2020-10-10T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-10T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-10T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-11T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-11T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-11T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-11T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-12T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-12T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-12T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-12T18,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-13T00,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.48,CFS
2020-10-13T06,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.21,CFS
2020-10-13T12,BNDN5,2020-10-03T00,TC+KHGMEC_raw, 2.21,CFS
2020-10-03T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-04T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-04T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-04T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-04T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-05T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-05T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-05T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-05T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-06T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-06T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-06T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-06T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-07T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-07T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-07T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-07T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-08T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-08T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-08T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-08T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-09T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-09T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-09T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-09T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-10T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-10T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-10T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-10T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-11T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-11T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-11T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-11T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-12T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-12T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-12T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-12T18,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-13T00,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-13T06,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-13T12,ARWN8,2020-10-03T00,TC+KHGMEC_raw, 0.83,CFS
2020-10-03T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-04T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-04T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-04T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-04T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-05T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.97,CFS
2020-10-05T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-05T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-05T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-06T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-06T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-06T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-06T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-07T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.70,CFS
2020-10-07T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.42,CFS
2020-10-07T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.42,CFS
2020-10-07T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.42,CFS
2020-10-08T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,68.42,CFS
2020-10-08T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,133.53,CFS
2020-10-08T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,133.53,CFS
2020-10-08T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,133.53,CFS
2020-10-09T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,133.53,CFS
2020-10-09T06,TCCC1,2020-10-03T00,TC+KHGMEC_raw,354.53,CFS
2020-10-09T12,TCCC1,2020-10-03T00,TC+KHGMEC_raw,354.53,CFS
2020-10-09T18,TCCC1,2020-10-03T00,TC+KHGMEC_raw,354.53,CFS
2020-10-10T00,TCCC1,2020-10-03T00,TC+KHGMEC_raw,354.53,CFS
