DateTime,LocationID,ForecastTime,VendorID,Value,Units
2020-09-20T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-21T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-21T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-21T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-21T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-22T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-22T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-22T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-22T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-23T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-23T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-23T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-23T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-24T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-24T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-24T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-24T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-25T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-25T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-25T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-25T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-26T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-26T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-26T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-26T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-27T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-27T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-27T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-27T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-28T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-28T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-28T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-28T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-29T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-29T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-29T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-29T18,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-30T00,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-30T06,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-30T12,BNDN5,2020-09-20T00,TC+KHGMEC_lstm, 0.00,CFS
2020-09-20T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 6.87,CFS
2020-09-21T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.22,CFS
2020-09-21T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.90,CFS
2020-09-21T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.02,CFS
2020-09-21T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.07,CFS
2020-09-22T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.60,CFS
2020-09-22T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.99,CFS
2020-09-22T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.10,CFS
2020-09-22T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.77,CFS
2020-09-23T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.01,CFS
2020-09-23T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.77,CFS
2020-09-23T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.90,CFS
2020-09-23T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.86,CFS
2020-09-24T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 9.20,CFS
2020-09-24T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 9.06,CFS
2020-09-24T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 8.47,CFS
2020-09-24T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.55,CFS
2020-09-25T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.42,CFS
2020-09-25T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.44,CFS
2020-09-25T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 6.98,CFS
2020-09-25T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 6.50,CFS
2020-09-26T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 6.80,CFS
2020-09-26T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 7.02,CFS
2020-09-26T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 6.01,CFS
2020-09-26T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.36,CFS
2020-09-27T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.19,CFS
2020-09-27T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.10,CFS
2020-09-27T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.07,CFS
2020-09-27T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.07,CFS
2020-09-28T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.36,CFS
2020-09-28T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.76,CFS
2020-09-28T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 5.36,CFS
2020-09-28T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 4.72,CFS
2020-09-29T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 4.43,CFS
2020-09-29T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 4.67,CFS
2020-09-29T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 4.43,CFS
2020-09-29T18,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 3.97,CFS
2020-09-30T00,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 3.75,CFS
2020-09-30T06,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 3.88,CFS
2020-09-30T12,ARWN8,2020-09-20T00,TC+KHGMEC_lstm, 3.56,CFS
2020-09-20T18,TCCC1,2020-09-20T00,TC+KHGMEC_lstm,21.85,CFS
2020-09-21T00,TCCC1,2020-09-20T00,TC+KHGMEC_lstm,22.59,CFS
2020-09-21T06,TCCC1,2020-09-20T00,TC+KHGMEC_lstm,21.99,CFS
2020-09-21T12,TCCC1,2020-09-20T00,TC+KHGMEC_lstm,18.98,CFS
2020-09-21T18,TCCC1,2020-09-20T00,TC+KHGMEC_lstm,16.39,CFS
